"number","station_no","dam_name","reservoir","latitude","longitude","province","wma","place","catchment_area","fsc_1_000_000m_million_m","type","actual_lvl_20151130_million_m","actual_lvl_20151207_million_m","actual_lvl_20151214_million_m","actual_lvl_20151221_million_m","actual_lvl_20151228_million_m","actual_lvl_20160104_million_m","actual_lvl_20160111_million_m","actual_lvl_20160118_million_m","actual_lvl_20160125_million_m","actual_lvl_20160201_million_m","actual_lvl_20160208_million_m","actual_lvl_20160215_million_m","actual_lvl_20160229_million_m","actual_lvl_20160307_million_m","actual_lvl_20160314_million_m","actual_lvl_20160321_million_m","_20151123_percent_full","_20151130_percent_full","_20151207_percent_full","_20151214_percent_full","_20151221_percent_full","_20151228_percent_full","_20150104_percent_full","_20160111_percent_full","_20160118_percent_full","_20160125_percent_full","_20160201_percent_full","_20160208_percent_full","_20160215_percent_full","_20160229_percent_full","_20160307_percent_full","_20160314_percent_full","_20160321_percent_full","_2015_week_11_percent_full"
"151","H8R001","Duiwenhoks Dam ","Duiwenhoks","33.996630000000003","20.948969999999999","WCo","16","Duiwenhoks River @ Duiwenhoks Dam","146","6.18",,"6.2119999999999997","6.1929999999999996","6.1740000000000004","6.0609999999999999",,,"6.1989999999999998","6.2119999999999997",,"6.1479999999999997","6.2119999999999997","6.18","6.18",,"6.1740000000000004","6.1929999999999996","100.4","100.5","100.2","99.9","98.1",,,"100.3","100.5",,"99.5","100.5","100","100",,"99.9","100.2","92.3"
"152","H9R001","Korentepoort Dam ","Korentepoort","34.004809999999999","21.16574","WCo","16","Korinte River @ Korentepoort Dam","37","8.0920000000000005",,"8.1120000000000001","8.0190000000000001","7.8559999999999999","7.6639999999999997",,,"7.476","7.6840000000000002",,"7.5549999999999997","7.8559999999999999","7.8049999999999997","7.8970000000000002","7.7750000000000004","7.907","8.1229999999999993","99.9","100.3","99.1","97.1","94.7",,,"92.4","95",,"93.4","97.1","96.5","97.6","96.1","97.7","100.4","63"
"153","J1R001","Prinsrivier Dam ","Prinsrivier","33.517049999999998","20.7529","WCo","16","Prins River @ Prinsrivier Dam","757","2.258",,"1.1879999999999999","1.107","0.94399999999999995","0.89900000000000002",,,"1.0580000000000001","1.05",,"0.93200000000000005","0.83499999999999996","0.74399999999999999","0.71299999999999997","0.68899999999999995","0.55400000000000005","0.49399999999999999","59","52.6","49","41.8","39.799999999999997",,,"46.9","46.5",,"41.3","37","33","31.6","30.5","24.5","21.9","7.8"
"154","J1R002","Bellair Dam ","Bellair","33.712000000000003","20.597629999999999","WCo","16","Brak River @ Bellair Dam","558","4.2409999999999997",,"3.8780000000000001","3.8450000000000002","3.8109999999999999","3.7669999999999999",,,"3.6709999999999998","3.629",,"3.5449999999999999","3.4929999999999999","3.452","3.351","3.3210000000000002","3.3010000000000002","3.2309999999999999","92","91.5","90.7","89.9","88.8",,,"86.6","85.6",,"83.6","82.4","81.400000000000006","79","78.3","77.8","76.2","69.7"
"155","J1R003","Floriskraal Dam ","Floris Kraal","33.291699999999999","20.990369999999999","WCo","16","Buffels River @ Floriskraal Dam","4024","48.265999999999998",,"12.021000000000001","11.867000000000001","11.02","6.5229999999999997",,,"5.4189999999999996","5.2290000000000001",,"4.9370000000000003","4.74","4.577","3.944","3.8260000000000001","3.7109999999999999","3.5990000000000002","25.3","24.9","24.6","22.8","13.5",,,"11.2","10.8",,"10.199999999999999","9.8000000000000007","9.5","8.1999999999999993","7.9","7.7","7.5","42.6"
"156","J1R004","Miertjieskraal Dam ","Miertjies Kraal","33.828890000000001","21.13317","WCo","16","Brand River @ Miertjieskraal Dam","251","1.5169999999999999",,"1.52","1.5069999999999999","1.512","1.5049999999999999",,,"1.3919999999999999","1.0509999999999999",,"1.0369999999999999","1.0249999999999999","1.012","0.64600000000000002",,"0.63500000000000001","0.627","96.5","100.2","99.4","99.7","99.2",,,"91.7","69.3",,"68.400000000000006","67.5","66.7","42.6",,"41.9","41.4","23.7"
"157","J2R001","Calitzdorp Dam ","Calitzdorp","33.490580000000001","21.70458","WCo","16","Nels River @ Calitzdorp Dam","37","4.8170000000000002",,"4.6529999999999996","4.6589999999999998","4.5019999999999998","4.3490000000000002",,,"4.7670000000000003","4.681",,"4.5570000000000004","4.585","4.37","4.2359999999999998","4.2309999999999999","4.1150000000000002","3.9460000000000002","100.2","96.6","96.7","93.5","90.3",,,"99","97.2",,"94.6","95.2","90.7","87.9","87.8","85.4","81.900000000000006","50.5"
"158","J2R002","Leeugamka Dam ","Leeugamka","32.622430000000001","22.00535","WCo","16","Leeu River @ Leeugamka Dam","2088","13.584",,"0.012999999999999999","0.0089999999999999993","0.0080000000000000002","0.0080000000000000002",,,"0.14000000000000001","2.0129999999999999",,"3.7919999999999998","3.4740000000000002","3.1160000000000001","2.5390000000000001","2.266","1.948","1.6759999999999999","0.1","0.1","0.1","0.1","0.1",,,"1","14.8",,"27.9","25.6","22.9","18.7","16.7","14.3","12.3","0"
"159","J2R003","Oukloof Dam ","Oukloof","33.245190000000001","22.090910000000001","WCo","16","Cordiers River @ Oukloof Dam","141","4.1900000000000004",,"2.8740000000000001","2.8029999999999999","2.762","2.7370000000000001",,,"2.59","2.552",,"2.5139999999999998","2.4430000000000001","2.391","2.3180000000000001","2.246","2.1749999999999998","2.093","69.7","68.599999999999994","66.900000000000006","65.900000000000006","65.3",,,"61.8","60.9",,"60","58.3","57.1","55.3","53.6","51.9","49.9","30.7"
"160","J2R004","Gamka Dam ","Gamka","32.238770000000002","22.586510000000001","WCo","16","Gamka River @ Gamka Dam","98","1.82",,"0.312","0.26700000000000002","0.247","0.218",,,"0.23899999999999999","0.93300000000000005",,"1.115","1.115","1.0860000000000001","0.91800000000000004","0.89","0.85799999999999998","0.81399999999999995","17.600000000000001","17.100000000000001","14.7","13.6","12",,,"13.1","51.3",,"61.3","61.3","59.7","50.4","48.9","47.2","44.7","6.2"
"162","J2R006","Gamkapoort Dam ","Gamkapoort","33.309190000000001","21.6342","WCo","16","Gamka River @ Gamkapoort Dam","17055","36.234000000000002",,"6.6239999999999997","5.2869999999999999","4.0679999999999996","3.7930000000000001",,,"2.4609999999999999","2.7690000000000001",,"6.6749999999999998","6.6749999999999998","6.4240000000000004","5.726","4.3600000000000003","2.6110000000000002","1.03","22.8","18.3","14.6","11.2","10.5",,,"6.8","7.6",,"18.399999999999999","18.399999999999999","17.7","15.8","12","7.2","2.8","20.9"
"165","J3R001","Kammanassie Dam ","Kammanassie","33.643979999999999","22.408550000000002","WCo","16","Kammanassie River @ Kammanassie Dam","1525","34.353999999999999",,"32.448999999999998","31.210999999999999","30.588999999999999","30.491",,,"29.78","29.588000000000001",,"28.733000000000001","28.545000000000002","28.359000000000002","28.018000000000001","27.436","26.382000000000001","24.498000000000001","99.3","94.5","90.9","89","88.8",,,"86.7","86.1",,"83.6","83.1","82.5","81.599999999999994","79.900000000000006","76.8","71.3","43.4"
"166","J3R002","Stompdrift Dam ","Stompdrift","33.511679999999998","22.585509999999999","WCo","16","Olifants River @ Stompdrift Dam","5224","49.579000000000001",,"26.181999999999999","25.751999999999999","24.988","24.527999999999999",,,"23.460999999999999","22.858000000000001",,"29.503","28.372","27.707000000000001","26.92","26.704000000000001","26.355","24.238","54","52.8","51.9","50.4","49.5",,,"47.3","46.1",,"59.5","57.2","55.9","54.3","53.9","53.2","48.9","35.799999999999997"
"168","K1R001","Hartebeestkuil Dam ","Hartebeestkuil","34.096440000000001","22.007490000000001","WCo","16","Hartenbos River @ Hartebeestkuil Dam","100","7.133",,"6.0810000000000004","5.9989999999999997","5.9269999999999996","5.8360000000000003",,,"5.5759999999999996","5.4969999999999999",,"5.32","5.2430000000000003","5.1479999999999997","4.9880000000000004","4.9050000000000002","4.8600000000000003","4.8049999999999997","86.3","85.3","84.1","83.1","81.8",,,"78.2","77.099999999999994",,"74.599999999999994","73.5","72.2","69.900000000000006","68.8","68.099999999999994","67.400000000000006","47.2"
"169","K1R002","Klipheuwel Dam ","Klipheuwel","34.054070000000003","22.139399999999998","WCo","16","Hartenbos River @ Klipheuwel Dam","11","4.45",,"4.1740000000000004","4.2240000000000002","4.1429999999999998","4.1879999999999997",,,"3.915","3.8340000000000001",,"3.8849999999999998","3.8639999999999999","3.851","3.8210000000000002","3.7829999999999999","3.907","4.0279999999999996","94.5","93.8","94.9","93.1","94.1",,,"88","86.2",,"87.3","86.8","86.5","85.9","85","87.8","90.5","72.099999999999994"
"170","K2R001","Ernest Robertson Dam  ","Ernest Robertson","33.902140000000003","22.174299999999999","WCo","16","Groot Brak River @ Ernest Robertson Dam","17","0.41499999999999998",,"0.41799999999999998","0.41599999999999998","0.42","0.41899999999999998",,,"0.41799999999999998","0.41799999999999998",,"0.41299999999999998","0.41399999999999998","0.40100000000000002","0.39600000000000002","0.38700000000000001","0.42","0.41899999999999998","100.4","100.8","100.4","101.2","101",,,"100.7","100.7",,"99.6","99.7","96.6","95.4","93.4","101.2","101","100.3"
"171","K2R002","Wolwedans Dam ","Wolwedans","34.014449999999997","22.229050000000001","WCo","16","Groot Brak River @ Wolwedans Dam","123","24.626000000000001",,"24.672999999999998","24.533000000000001","24.382000000000001","24.335999999999999",,,"24.672999999999998","24.672999999999998",,"24.556000000000001","24.475000000000001","24.300999999999998","23.795000000000002","23.504999999999999","23.75","23.67","99.4","100.2","99.6","99","98.8",,,"100.2","100.2",,"99.7","99.4","98.7","96.6","95.4","96.4","96.1","91.1"
"172","K3R002","Garden Route Dam ","Garden Route","33.964089999999999","22.514299999999999","WCo","16","Swart River @ Garden Route Dam","36","9.9789999999999992",,"9.9789999999999992","9.9789999999999992","9.9789999999999992","9.9529999999999994",,,"9.9789999999999992","9.9789999999999992",,"9.8919999999999995","9.7710000000000008","9.5760000000000005","9.2420000000000009","9.0380000000000003","8.9489999999999998","8.8930000000000007","99.1","100","100","100","99.7",,,"100","100",,"99.1","97.9","96","92.6","90.6","89.7","89.1","90.5"
"173","K6R001","Roodefontein Dam ","Roodefontein","34.066670000000002","23.334379999999999","WCo","16","Piesang River@ Roodefontein Dam","28","1.99",,"2.0169999999999999","2.0030000000000001","2.0099999999999998","2.0169999999999999",,,"1.9810000000000001","1.9810000000000001",,"1.968","1.968","1.952","1.9239999999999999","1.9019999999999999","1.899","1.883","101.3","101.3","100.7","101","101.3",,,"99.5","99.5",,"98.9","98.9","98.1","96.7","95.6","95.4","94.6","98.3"
"174","K9R001","Kromrivier Dam ","Kromrivier","34.000790000000002","24.492979999999999","EC","15","Krom River @ Kromrivier Dam","364","35.24",,"35.409999999999997","35.360999999999997","35.167000000000002","34.973999999999997",,,"33.942999999999998","33.588000000000001",,"32.698999999999998","32.234999999999999","31.637","30.640999999999998","30.285","29.837","29.373000000000001","100.3","100.5","100.3","99.8","99.2",,,"96.3","95.3",,"92.8","91.5","89.8","87","85.9","84.7","83.4","52.5"
"175","K9R002","Impofu Dam ","Impofu","34.094990000000003","24.690380000000001","EC","15","Krom River @ Impofu Dam","844","105.76",,"106.2","105.88","105.57","105.19",,,"103.36","102.54",,"101.36","100.69","100.07","98.912000000000006","98.972999999999999","98.123999999999995","97.581999999999994","100.2","100.4","100.1","99.8","99.5",,,"97.7","97",,"95.8","95.2","94.6","93.5","93.6","92.8","92.3","59.5"
"176","L3R001","Beervlei Dam ","Beervlei","33.076779999999999","23.49137","EC","15","Groot River @ Beervlei Dam","20580","85.778999999999996","Flood Control Dam for Gamtoos River Valley","0","0","0","0",,,"0","0",,"2.0350000000000001","1.798","1.613","1.4019999999999999","1.329","0.97299999999999998","0.96099999999999997","0","0","0","0","0",,,"0","0",,"2.4","2.1","1.9","1.6","1.5","1.1000000000000001","1.1000000000000001","0"
"177","L8R001","Kouga Dam ","Kouga","33.740580000000001","24.58755","EC","15","Kouga River @ Kouga Dam","3887","125.91",,"126.41","125.85","124.78","123.72",,,"117.87","115.82",,"111.82","109.72","107.4","103.8","102.51","100.87","99.197999999999993","99.9","100.4","100","99.1","98.3",,,"93.6","92",,"88.8","87.1","85.3","82.4","81.400000000000006","80.099999999999994","78.8","71.099999999999994"
"178","L8R002","Haarlem Dam ","Haarlem","33.769739999999999","23.317769999999999","WCo","16","Groot River @ Haarlem Dam","29","4.6029999999999998",,,"4.625","4.6520000000000001","4.6139999999999999",,,"4.3780000000000001","4.2729999999999997",,"4.0270000000000001","3.8879999999999999","3.7280000000000002","3.5139999999999998","3.3420000000000001","3.3380000000000001",,"100.7",,"100.5","101.1","100.2",,,"95.1","92.8",,"87.5","84.5","81","76.3","72.599999999999994","72.5",,"78.3"
"179","L9R001","Loerie Dam ","Loerie","33.865029999999997","25.038810000000002","EC","15","Loerie Spruit @ Loerie Dam","138","3.0259999999999998","Balancing Dam","3.0409999999999999","2.99","2.7559999999999998",,,,"1.704","1.6870000000000001",,"1.1990000000000001","1.272","1.2350000000000001","0.79600000000000004","0.66800000000000004","0.84499999999999997","1.1060000000000001","100.9","100.5","98.8","91.1",,,,"56.3","55.8",,"39.6","42","40.799999999999997","26.3","22.1","27.9","36.5","58.8"
"180","M1R001","Groendal Dam ","Groendal","33.690489999999997","25.26576","EC","15","Swartkops River @ Groendal Dam","264","11.638",,"11.651999999999999","11.638","11.619","11.576000000000001",,,"11.195","11.207000000000001",,"10.978999999999999","10.885999999999999","10.787000000000001","10.653","10.491","10.465","10.36","100.2","100.1","100","99.8","99.5",,,"96.2","96.3",,"94.3","93.5","92.7","91.5","90.1","89.9","89","98.4"
"185","N1R001","Nqweba (V. Rynevelds)  ","Nqweba (Van Ryneveldspas)","32.235259999999997","24.52853","EC","15","Sondags River @ Nqweba (V.Rynevelds)","3667","44.718000000000004",,"19.213999999999999","18.890999999999998","18.454999999999998","18.023",,,"16.907","18.978999999999999",,"19.254999999999999","18.954999999999998","18.599","18.109000000000002","18.954999999999998","17.562999999999999","17.288","43.8","43","42.2","41.3","40.299999999999997",,,"37.799999999999997","42.4",,"43.1","42.4","41.6","40.5","42.4","39.299999999999997","38.700000000000003","52.5"
"186","N2R001","Darlington Dam ","Darlington","33.206110000000002","25.147110000000001","EC","15","Sondags River @ Darlington Dam","16820","180.83",,"52.645000000000003","48.527999999999999","44.213999999999999","37.978999999999999",,,"24.689","22.826000000000001",,"29.489000000000001","30.334","30.050999999999998","32.564","36.057000000000002","40.26","47.683","31.9","29.1","26.8","24.4","21",,,"13.7","12.6",,"16.3","16.8","16.600000000000001","18","19.899999999999999","22.3","26.4","35.200000000000003"
"191","Q1R001","Grassridge Dam ","Grassridge","31.767800000000001","25.466149999999999","EC","15","Groot Brak River @ Grassridge Dam","4326","46.19","Balancing Dam","10.95","11.215999999999999","10.818","11.76",,,"17.379000000000001","19.271999999999998",,"18.995000000000001","16.097000000000001","15.193","22.282","23.413","24.867000000000001","25.292000000000002","24.7","23.7","24.3","23.4","25.5",,,"37.6","41.7",,"41.1","34.799999999999997","32.9","48.2","50.7","53.8","54.8","34.1"
"193","Q4R002","Kommandodrift Dam ","Kommando drift","32.108490000000003","26.042000000000002","EC","15","Tarka River @ Kommandodrift Dam","3623","55.87",,"41.655999999999999","40.823999999999998","39.927","39.078000000000003",,,"36.908000000000001","36.369",,"37.222000000000001","37.624000000000002","36.866","36.545999999999999","35.954000000000001","36.411999999999999","36.731000000000002","75.8","74.599999999999994","73.099999999999994","71.5","69.900000000000006",,,"66.099999999999994","65.099999999999994",,"66.599999999999994","67.3","66","65.400000000000006","64.400000000000006","65.2","65.7","70.2"
"194","Q5R001","Elandsdrift Dam ","Elands Drift","32.530079999999998","25.756239999999998","EC","15","Great Fish River @ Elandsdrift Dam","16865","3.5459999999999998","Balancing Dam","1.2230000000000001","0.67","1.042",,,,"0.59","1.167",,"0.86599999999999999","0.505","0.42499999999999999","0.498","0.45900000000000002","3.1280000000000001","1.5309999999999999","31.7","34.5","18.899999999999999","29.4",,,,"16.600000000000001","32.9",,"24.4","14.2","12","14.1","12.9","88.2","43.2","42.1"
"195","Q8R001","De Mistkraal Dam","De Mist Kraal","32.967089999999999","25.671430000000001","EC","15","Little Fish River @ De Mistkraal Dam","1868","2.0529999999999999","Balancing Dam","1.583","1.4330000000000001","1.661","0.93799999999999994",,,"1.6419999999999999","1.488",,"1.708","1.762","1.526","2.0169999999999999","1.8240000000000001","2.1429999999999998","1.88","78","77.099999999999994","69.8","80.900000000000006","45.7",,,"80","72.5",,"83.2","85.8","74.3","98.2","88.8","104.3","91.6","56.4"
,"Q9L001","Glen Melville","Glen Melville",,,"EC",,,,"6.2290000000000001",,,"2.7759999999999998","2.3410000000000002","2.282",,,"3.3769999999999998","2.9860000000000002",,"5.69","6.0090000000000003","5.69","6.13","6.0540000000000003","5.9260000000000002","6.16",,,"44.6","37.6","36.6",,,"54.2","47.9",,"91.4","96.5","91.4","98.4","97.2","95.1","98.9","65.7"
"196","Q9R001","Katrivier Dam ","Katrivier","32.57197","26.758050000000001","EC","15","Kat River @ Katrivier Dam","265","24.681999999999999",,"24.766999999999999","24.745000000000001","24.681999999999999","24.597000000000001",,,"23.76","23.186",,"23.247","23.268000000000001","23.146000000000001","23.308","23.207000000000001","24.449000000000002","24.724","100.5","100.3","100.3","100","99.7",,,"96.3","93.9",,"94.2","94.3","93.8","94.4","94","99.1","100.2","99.6"
"244","V3R003","Zaaihoek Dam ","Zaaihoek","27.439350000000001","30.059560000000001","KN","7","Slang River @ Zaaihoek Dam","620","184.63",,"121.48","119.9","117.98","117.98",,,"111.25","110.73",,"108.89","108.37","108.11","108.81","107.94","107.94","107.94","66.599999999999994","65.8","64.900000000000006","63.9","63.9",,,"60.3","60",,"59","58.7","58.6","58.9","58.5","58.5","58.5","90.5"
